File Name,Color Mode,Resolution,Mean Pixel Value,Median Pixel Value,Max Pixel Value,Min Pixel Value,Number of IMFs,RMSE,Trace,Difference-Axis0,Difference-Axis1
DATA/00030.jpg,Grey,"(592, 896)",110.3479918,98.0,255,0,2,6.0700000000000004e-15,11.18529602,255.0,240.0
DATA/00032.jpg,Grey,"(375, 500)",110.537568,91.0,255,2,2,9.25e-15,10.80171614,137.0,128.0
DATA/00034.jpg,Grey,"(480, 640)",117.78104170000002,113.0,255,3,2,7.67e-15,11.15056295,248.0,244.0
DATA/00036.jpg,Grey,"(250, 580)",133.6134414,138.0,255,0,2,1.07e-14,10.60351104,221.0,182.0
DATA/00037.jpg,Grey,"(425, 640)",102.44877209999999,80.0,255,0,2,8.759999999999999e-15,10.61758866,224.0,222.0
DATA/00038.jpg,Grey,"(360, 480)",115.61288770000002,93.0,255,0,2,7.6e-15,10.77482276,200.0,210.0
DATA/00039.jpg,Grey,"(425, 640)",129.98042279999999,147.0,255,0,2,1.04e-14,10.89607244,168.0,159.0
DATA/00040.jpg,Grey,"(469, 750)",98.18289979,67.0,255,0,2,7.63e-15,10.75700886,172.0,176.0
DATA/00041.jpg,Grey,"(480, 640)",105.62118819999999,102.0,255,0,2,9.6e-15,10.70566849,196.0,213.0
DATA/00042.jpg,Grey,"(452, 640)",132.8585142,133.0,255,0,2,7.65e-15,10.64965404,226.0,212.0
DATA/00043.jpg,Grey,"(417, 596)",82.25456682,68.0,255,0,2,5.77e-15,10.36634068,156.0,128.0
DATA/00044.jpg,Grey,"(439, 659)",159.8205399,186.0,255,0,2,1.22e-14,10.97522527,207.0,208.0
DATA/00045.jpg,Grey,"(375, 500)",153.39999469999998,159.0,255,0,2,9.96e-15,10.85288419,182.0,160.0
DATA/00046.jpg,Grey,"(492, 786)",93.9375375,106.0,255,0,2,6.1e-15,10.86216705,240.0,229.0
DATA/00048.jpg,Grey,"(541, 813)",94.62296826,90.0,255,0,2,6.09e-15,10.69752025,185.0,162.0
DATA/00051.jpg,Grey,"(480, 640)",140.47579430000002,152.0,255,0,2,9.829999999999999e-15,11.07145487,238.0,232.0
DATA/00052.jpg,Grey,"(424, 808)",85.85039931,75.0,255,0,2,6.51e-15,10.55869919,255.0,255.0
DATA/00053.jpg,Grey,"(375, 500)",151.308928,172.0,255,0,2,1.1e-14,10.603660000000001,253.0,255.0
DATA/00055.jpg,Grey,"(433, 620)",110.7538814,120.0,255,0,2,7.88e-15,10.6724377,158.0,189.0
DATA/00056.jpg,Grey,"(315, 500)",119.85022859999998,122.0,255,0,2,8.43e-15,10.46755058,160.0,158.0
DATA/00057.jpg,Grey,"(498, 1200)",84.50506024,74.0,255,0,2,5.8e-15,10.49504488,181.0,194.0
DATA/00058.jpg,Grey,"(194, 260)",143.616931,132.0,255,0,2,1.08e-14,9.890351653,228.0,211.0
DATA/00059.jpg,Grey,"(480, 640)",118.0766113,133.0,255,0,2,1.02e-14,10.93754354,166.0,161.0
DATA/00060.jpg,Grey,"(300, 400)",78.47770833,49.0,255,0,2,6.0799999999999994e-15,10.07107611,198.0,219.0
DATA/00061.jpg,Grey,"(764, 1023)",90.17613732,73.0,255,12,2,5.69e-15,11.37476624,183.0,186.0
DATA/00062.jpg,Grey,"(280, 450)",166.0661905,195.0,255,0,2,8.75e-15,10.72943774,196.0,209.0
DATA/00065.jpg,Grey,"(361, 500)",90.76483657,103.0,255,0,2,5.69e-15,10.12970637,217.0,216.0
DATA/00066.jpg,Grey,"(194, 259)",118.17979540000002,110.0,255,0,2,9.01e-15,9.854717388,217.0,186.0
DATA/00067.jpg,Grey,"(480, 640)",139.16858069999998,131.0,255,0,2,8.44e-15,10.96087846,227.0,174.0
DATA/00068.jpg,Grey,"(438, 640)",143.457231,150.0,255,0,2,7.98e-15,11.0537589,168.0,156.0
DATA/00069.jpg,Grey,"(533, 800)",124.1428893,115.0,255,0,2,8.990000000000001e-15,10.96129521,165.0,174.0
DATA/00071.jpg,Grey,"(305, 643)",98.848237,90.0,255,0,2,7.290000000000001e-15,10.11309997,254.0,232.0
DATA/00073.jpg,Grey,"(240, 320)",109.54342450000001,99.0,255,0,2,8.43e-15,10.22252293,179.0,155.0
DATA/00074.jpg,Grey,"(240, 320)",113.70225259999998,93.0,255,0,2,8.31e-15,10.07655812,185.0,170.0
DATA/00075.jpg,Grey,"(286, 550)",101.2978449,86.0,255,0,2,5.73e-15,10.64535347,184.0,200.0
DATA/00076.jpg,Grey,"(187, 300)",178.4477718,198.0,255,0,2,6.59e-15,10.23928099,183.0,175.0
DATA/00078.jpg,Grey,"(480, 640)",124.96100259999999,124.0,255,0,2,9.620000000000001e-15,10.915742800000002,231.0,231.0
